image_dir,conv_a,conv_b,conv_c,conv_d,conv_e,conv_f,conv_g,conv_h,is_fridge_corner
./corner_detector_dataset/images/alex_1664325463_7067347.jpg,-8579.0,-9061.0,-9237.0,-9733.0,665.0,-665.0,489.0,-489.0,0.0
./corner_detector_dataset/images/alex_1664325463_737088.jpg,-8580.0,-8246.0,-9132.0,-8850.0,578.0,-578.0,-308.0,308.0,0.0
./corner_detector_dataset/images/alex_1664325463_7672558.jpg,-7858.0,-7448.0,-8204.0,-7974.0,436.0,-436.0,-320.0,320.0,0.0
./corner_detector_dataset/images/alex_1664325463_7974346.jpg,-6881.0,-3459.0,-6835.0,-3719.0,107.0,-107.0,-3269.0,3269.0,0.0
./corner_detector_dataset/images/alex_1664325463_8274567.jpg,-3381.0,-2661.0,-3325.0,-2599.0,-59.0,59.0,-723.0,723.0,0.0
./corner_detector_dataset/images/alex_1664325463_8585696.jpg,-2479.0,-2221.0,-2491.0,-2183.0,-13.0,13.0,-283.0,283.0,0.0
./corner_detector_dataset/images/alex_1664325463_8883054.jpg,-2077.0,-1757.0,-2171.0,-1765.0,51.0,-51.0,-363.0,363.0,0.0
./corner_detector_dataset/images/alex_1664325463_9196846.jpg,-1666.0,-1324.0,-1720.0,-1414.0,72.0,-72.0,-324.0,324.0,0.0
./corner_detector_dataset/images/alex_1664325463_950901.jpg,-1355.0,-1203.0,-1361.0,-1243.0,23.0,-23.0,-135.0,135.0,0.0
./corner_detector_dataset/images/alex_1664325463_9808152.jpg,-1245.0,-1127.0,-1221.0,-1133.0,-9.0,9.0,-103.0,103.0,0.0
./corner_detector_dataset/images/alex_1664325464_0136445.jpg,-1185.0,-1135.0,-1089.0,-1109.0,-61.0,61.0,-15.0,15.0,0.0
./corner_detector_dataset/images/alex_1664325464_0423265.jpg,-1286.0,-1622.0,-1020.0,-1536.0,-176.0,176.0,426.0,-426.0,0.0
./corner_detector_dataset/images/alex_1664325464_072663.jpg,-1834.0,-4106.0,-1692.0,-3832.0,-208.0,208.0,2206.0,-2206.0,0.0
./corner_detector_dataset/images/alex_1664325464_1018946.jpg,-3906.0,-4442.0,-3788.0,-4308.0,-126.0,126.0,528.0,-528.0,0.0
./corner_detector_dataset/images/alex_1664325464_1324859.jpg,-4270.0,-4584.0,-4132.0,-4478.0,-122.0,122.0,330.0,-330.0,0.0
./corner_detector_dataset/images/alex_1664325464_1622312.jpg,-4424.0,-4524.0,-4252.0,-4384.0,-156.0,156.0,116.0,-116.0,0.0
./corner_detector_dataset/images/alex_1664325464_1920028.jpg,-2048.0,-2290.0,-2094.0,-2328.0,42.0,-42.0,238.0,-238.0,0.0
./corner_detector_dataset/images/alex_1664325464_2219496.jpg,-2227.0,-2483.0,-2313.0,-2515.0,59.0,-59.0,229.0,-229.0,0.0
./corner_detector_dataset/images/alex_1664325464_2522707.jpg,-2408.0,-2614.0,-2474.0,-2700.0,76.0,-76.0,216.0,-216.0,0.0
./corner_detector_dataset/images/alex_1664325464_2832775.jpg,-2559.0,-2829.0,-2627.0,-2887.0,63.0,-63.0,265.0,-265.0,0.0
./corner_detector_dataset/images/alex_1664325464_3130774.jpg,-2750.0,-3016.0,-2816.0,-3082.0,66.0,-66.0,266.0,-266.0,0.0
./corner_detector_dataset/images/alex_1664325464_3428965.jpg,-2945.0,-3111.0,-2971.0,-3175.0,45.0,-45.0,185.0,-185.0,0.0
./corner_detector_dataset/images/alex_1664325464_3724482.jpg,-3016.0,-3172.0,-3046.0,-3194.0,26.0,-26.0,152.0,-152.0,0.0
./corner_detector_dataset/images/alex_1664325464_4037232.jpg,-3026.0,-3290.0,-3112.0,-3324.0,60.0,-60.0,238.0,-238.0,0.0
./corner_detector_dataset/images/alex_1664325464_4335773.jpg,-3157.0,-3429.0,-3249.0,-3515.0,89.0,-89.0,269.0,-269.0,0.0
./corner_detector_dataset/images/alex_1664325464_4650314.jpg,-3324.0,-3594.0,-3384.0,-3682.0,74.0,-74.0,284.0,-284.0,0.0
./corner_detector_dataset/images/alex_1664325464_4949934.jpg,-3676.0,-3316.0,-3342.0,-3362.0,-144.0,144.0,-170.0,170.0,0.0
./corner_detector_dataset/images/alex_1664325464_5262702.jpg,-3077.0,-4765.0,-3205.0,-4419.0,-109.0,109.0,1451.0,-1451.0,0.0
./corner_detector_dataset/images/alex_1664325464_5559692.jpg,-4488.0,-9566.0,-5504.0,-9802.0,626.0,-626.0,4688.0,-4688.0,0.0
./corner_detector_dataset/images/alex_1664325464_5871525.jpg,-8587.0,-9335.0,-9643.0,-10293.0,1007.0,-1007.0,699.0,-699.0,0.0
